0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,price
4000.0,3.0,1.0,37.0,665.0,3.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,2660000
3185.0,2.0,1.0,61.0,832.967032967033,2.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,2653000
4000.0,3.0,1.0,43.0,663.25,3.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,2653000
2910.0,2.0,1.0,50.0,894.8453608247422,2.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2604000
3600.0,2.0,1.0,62.0,719.4444444444445,2.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,2590000
4400.0,2.0,1.0,61.0,588.6363636363636,2.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,2590000
3600.0,2.0,2.0,52.0,719.4444444444445,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,2590000
2880.0,3.0,1.0,32.0,875.0,3.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2520000
3180.0,3.0,1.0,42.0,792.4528301886793,3.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2520000
3000.0,2.0,1.0,28.0,840.0,2.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,2520000
4400.0,3.0,1.0,29.0,564.7727272727273,3.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,2485000
3000.0,3.0,1.0,23.0,828.3333333333334,3.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,2485000
3210.0,3.0,1.0,57.0,763.2398753894081,3.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,2450000
3240.0,2.0,1.0,36.0,756.1728395061729,2.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2450000
3000.0,2.0,1.0,69.0,816.6666666666666,2.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,2450000
3500.0,2.0,1.0,52.0,700.0,2.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,2450000
4840.0,2.0,1.0,38.0,506.198347107438,2.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,2450000
7700.0,2.0,1.0,57.0,318.1818181818182,2.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,2450000
3635.0,2.0,1.0,66.0,662.4484181568088,2.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2408000
2475.0,3.0,1.0,54.0,961.6161616161617,3.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,2380000
2787.0,4.0,2.0,29.0,853.9648367420165,2.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,2380000
3264.0,2.0,1.0,59.0,729.1666666666666,2.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,2380000
3640.0,2.0,1.0,59.0,644.2307692307693,2.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,2345000
3180.0,2.0,1.0,35.0,726.4150943396227,2.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,2310000
1836.0,2.0,1.0,66.0,1239.1067538126363,2.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,2275000
3970.0,1.0,1.0,35.0,573.0478589420655,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2275000
3970.0,3.0,1.0,25.0,573.0478589420655,3.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,2275000
1950.0,3.0,1.0,48.0,1148.7179487179487,3.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2240000
5300.0,3.0,1.0,65.0,421.3207547169811,3.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,2233000
3000.0,2.0,1.0,65.0,711.6666666666666,2.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2135000
2400.0,3.0,1.0,50.0,875.0,3.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,2100000
3000.0,4.0,1.0,38.0,700.0,4.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,2100000
3360.0,2.0,1.0,65.0,625.0,2.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,2100000
3420.0,5.0,1.0,43.0,573.0994152046784,5.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1960000
1700.0,3.0,1.0,57.0,1111.764705882353,3.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1890000
3649.0,2.0,1.0,50.0,517.9501233214579,2.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1890000
2990.0,2.0,1.0,71.0,620.4013377926422,2.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1855000
3000.0,2.0,1.0,43.0,606.6666666666666,2.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1820000
2400.0,3.0,1.0,69.0,736.3125,3.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1767150
3620.0,2.0,1.0,64.0,483.42541436464086,2.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1750000
2910.0,3.0,1.0,65.0,601.3745704467354,3.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1750000
3850.0,3.0,1.0,28.0,454.54545454545456,3.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1750000
